"experience","weeks","occupation","industry","south","smsa","married","gender","union","education","ethnicity","wage","year","id"
15,49,"blue","no","no","yes",1,"male","no",14,"other",998,"1976","497"
16,49,"white","no","no","yes",1,"male","no",14,"other",998,"1977","497"
17,49,"white","no","no","yes",1,"male","no",14,"other",1200,"1978","497"
18,48,"white","no","no","yes",1,"male","no",14,"other",1400,"1979","497"
19,48,"white","no","no","yes",1,"male","no",14,"other",1563,"1980","497"
20,48,"white","no","no","yes",1,"male","no",14,"other",1467,"1981","497"
21,47,"white","no","no","yes",1,"male","no",14,"other",1750,"1982","497"
20,46,"white","no","no","yes",0,"female","no",12,"other",525,"1976","498"
21,49,"white","no","no","yes",0,"female","no",12,"other",545,"1977","498"
22,48,"white","no","no","yes",0,"female","no",12,"other",600,"1978","498"
23,49,"white","no","no","yes",0,"female","no",12,"other",600,"1979","498"
24,49,"white","no","no","yes",0,"female","no",12,"other",705,"1980","498"
25,35,"white","no","no","yes",0,"female","no",12,"other",875,"1981","498"
26,36,"white","no","no","yes",0,"female","no",12,"other",962,"1982","498"
34,6,"blue","yes","no","yes",1,"male","yes",11,"other",578,"1976","499"
35,48,"blue","yes","no","yes",1,"male","yes",11,"other",637,"1977","499"
36,47,"blue","yes","no","yes",1,"male","yes",11,"other",745,"1978","499"
37,45,"blue","yes","no","yes",1,"male","yes",11,"other",765,"1979","499"
38,44,"blue","yes","no","yes",1,"male","yes",11,"other",875,"1980","499"
39,47,"blue","yes","no","yes",1,"male","yes",11,"other",890,"1981","499"
40,47,"blue","yes","no","yes",1,"male","yes",11,"other",935,"1982","499"
3,46,"white","no","no","no",1,"male","no",17,"other",750,"1976","500"
4,48,"white","no","no","no",1,"male","no",17,"other",750,"1977","500"
5,48,"white","no","no","no",1,"male","no",17,"other",800,"1978","500"
6,49,"white","no","no","no",1,"male","no",17,"other",980,"1979","500"
7,49,"white","no","no","no",1,"male","no",17,"other",950,"1980","500"
8,49,"white","no","no","no",1,"male","no",17,"other",399,"1981","500"
9,48,"white","no","yes","yes",1,"male","no",17,"other",458,"1982","500"
28,46,"blue","yes","yes","yes",1,"male","yes",12,"other",578,"1976","501"
29,47,"blue","yes","yes","yes",1,"male","yes",12,"other",634,"1977","501"
30,47,"blue","yes","yes","yes",1,"male","yes",12,"other",685,"1978","501"
31,46,"blue","yes","yes","yes",1,"male","yes",12,"other",764,"1979","501"
32,46,"blue","yes","yes","yes",1,"male","yes",12,"other",890,"1980","501"
33,38,"blue","yes","yes","yes",1,"male","yes",12,"other",1050,"1981","501"
34,45,"white","yes","yes","yes",1,"male","yes",12,"other",1135,"1982","501"
14,44,"white","no","no","no",0,"female","no",17,"other",770,"1976","502"
15,44,"white","no","no","no",0,"female","yes",17,"other",825,"1977","502"
16,44,"white","no","no","no",0,"female","yes",17,"other",875,"1978","502"
17,44,"white","no","no","no",0,"female","yes",17,"other",1050,"1979","502"
18,44,"white","no","no","no",0,"female","yes",17,"other",1050,"1980","502"
19,44,"white","no","no","no",0,"female","yes",17,"other",1350,"1981","502"
20,41,"white","no","no","no",0,"female","yes",17,"other",1325,"1982","502"
7,46,"blue","no","no","yes",1,"male","yes",12,"other",900,"1976","503"
8,40,"blue","no","no","yes",1,"male","yes",12,"other",998,"1977","503"
9,45,"blue","no","no","yes",1,"male","yes",12,"other",1215,"1978","503"
10,46,"blue","no","no","yes",1,"male","yes",12,"other",1246,"1979","503"
11,47,"blue","no","no","yes",1,"male","yes",12,"other",1317,"1980","503"
12,46,"blue","no","no","yes",1,"male","yes",12,"other",1562,"1981","503"
13,49,"blue","no","no","yes",1,"male","yes",12,"other",1636,"1982","503"
8,46,"white","yes","no","yes",1,"male","yes",12,"other",659,"1976","504"
9,49,"blue","yes","no","yes",1,"male","no",12,"other",769,"1977","504"
10,47,"blue","yes","no","yes",0,"male","no",12,"other",900,"1978","504"
11,46,"blue","yes","no","yes",0,"male","no",12,"other",838,"1979","504"
12,40,"blue","yes","no","yes",1,"male","no",12,"other",1138,"1980","504"
13,46,"blue","yes","no","yes",1,"male","no",12,"other",659,"1981","504"
14,48,"blue","yes","no","yes",1,"male","yes",12,"other",1497,"1982","504"
23,48,"white","no","no","no",1,"male","no",16,"other",998,"1976","505"
24,47,"white","no","no","no",1,"male","no",16,"other",998,"1977","505"
25,48,"white","no","no","no",1,"male","no",16,"other",1700,"1978","505"
26,48,"white","no","no","no",1,"male","no",16,"other",2000,"1979","505"
27,48,"white","no","no","no",1,"male","no",16,"other",875,"1980","505"
28,48,"white","no","no","no",1,"male","no",16,"other",2040,"1981","505"
29,47,"white","no","no","no",1,"male","no",16,"other",2417,"1982","505"
5,52,"blue","no","no","yes",1,"male","no",12,"other",575,"1976","506"
6,51,"blue","no","no","yes",1,"male","no",12,"other",625,"1977","506"
7,51,"blue","no","no","yes",1,"male","no",12,"other",700,"1978","506"
8,51,"blue","no","no","yes",1,"male","no",12,"other",800,"1979","506"
9,52,"blue","no","no","yes",1,"male","no",12,"other",850,"1980","506"
10,51,"blue","no","no","yes",1,"male","no",12,"other",800,"1981","506"
11,46,"blue","no","no","yes",1,"male","no",12,"other",900,"1982","506"
22,51,"blue","no","no","no",1,"male","no",12,"other",500,"1976","507"
23,44,"blue","no","no","no",1,"male","no",12,"other",550,"1977","507"
24,38,"blue","no","no","no",1,"male","no",12,"other",585,"1978","507"
25,39,"blue","no","no","no",1,"male","no",12,"other",600,"1979","507"
26,52,"blue","no","no","no",1,"male","no",12,"other",700,"1980","507"
27,51,"blue","no","no","no",1,"male","no",12,"other",700,"1981","507"
28,51,"blue","no","no","no",1,"male","no",12,"other",825,"1982","507"
34,48,"blue","no","no","no",1,"male","no",12,"other",535,"1976","508"
35,49,"blue","no","no","no",1,"male","no",12,"other",675,"1977","508"
36,50,"blue","no","no","no",1,"male","no",12,"other",725,"1978","508"
37,49,"blue","no","no","no",1,"male","no",12,"other",825,"1979","508"
38,50,"blue","no","no","no",1,"male","no",12,"other",855,"1980","508"
39,48,"white","no","no","no",1,"male","no",12,"other",636,"1981","508"
40,50,"white","no","no","no",1,"male","no",12,"other",820,"1982","508"
18,50,"white","yes","no","yes",1,"male","no",12,"other",599,"1976","509"
19,50,"blue","yes","no","yes",1,"male","no",12,"other",659,"1977","509"
20,49,"blue","yes","no","yes",1,"male","no",12,"other",732,"1978","509"
21,49,"white","yes","no","yes",1,"male","no",12,"other",766,"1979","509"
22,48,"white","yes","no","yes",1,"male","no",12,"other",900,"1980","509"
23,48,"white","yes","no","yes",1,"male","no",12,"other",1011,"1981","509"
24,48,"white","yes","no","yes",1,"male","no",12,"other",1054,"1982","509"
6,50,"white","no","no","yes",1,"male","no",16,"other",998,"1976","510"
7,50,"white","no","no","yes",1,"male","no",16,"other",998,"1977","510"
8,50,"white","no","no","yes",1,"male","no",16,"other",1300,"1978","510"
9,50,"white","no","no","yes",1,"male","no",16,"other",1450,"1979","510"
10,50,"white","no","no","yes",1,"male","no",16,"other",1500,"1980","510"
11,49,"white","no","no","yes",1,"male","no",16,"other",1600,"1981","510"
12,50,"white","no","no","yes",1,"male","no",16,"other",1555,"1982","510"
12,50,"blue","no","no","yes",1,"male","no",13,"other",490,"1976","511"
13,48,"blue","no","no","yes",1,"male","no",13,"other",525,"1977","511"
14,49,"blue","no","no","yes",1,"male","no",13,"other",540,"1978","511"
15,47,"blue","no","no","yes",1,"male","no",13,"other",460,"1979","511"
16,30,"blue","no","no","yes",1,"male","no",13,"other",850,"1980","511"
17,49,"blue","no","no","no",0,"male","no",13,"other",1050,"1981","511"
18,47,"blue","no","no","no",0,"male","no",13,"other",935,"1982","511"
4,50,"blue","yes","yes","no",1,"male","no",10,"other",475,"1976","512"
5,49,"blue","yes","yes","no",1,"male","no",10,"other",600,"1977","512"
6,47,"blue","yes","yes","no",1,"male","no",10,"other",825,"1978","512"
7,47,"blue","yes","yes","no",1,"male","no",10,"other",725,"1979","512"
8,47,"blue","yes","yes","no",1,"male","yes",10,"other",910,"1980","512"
9,46,"blue","yes","yes","no",1,"male","yes",10,"other",1000,"1981","512"
10,48,"blue","yes","yes","no",1,"male","yes",10,"other",1100,"1982","512"
35,50,"blue","no","no","no",1,"male","no",5,"other",419,"1976","513"
36,50,"blue","no","no","no",1,"male","no",5,"other",479,"1977","513"
37,50,"blue","no","no","no",1,"male","no",5,"other",460,"1978","513"
38,50,"blue","no","no","no",1,"male","no",5,"other",487,"1979","513"
39,50,"blue","no","no","no",1,"male","no",5,"other",319,"1980","513"
40,48,"blue","no","no","no",1,"male","no",5,"other",399,"1981","513"
41,50,"blue","no","no","no",1,"male","no",5,"other",400,"1982","513"
18,39,"white","no","no","yes",1,"male","yes",14,"other",998,"1976","514"
19,37,"white","no","no","yes",1,"male","yes",14,"other",998,"1977","514"
20,44,"white","no","no","yes",1,"male","yes",14,"other",1050,"1978","514"
21,42,"white","no","no","yes",1,"male","yes",14,"other",1200,"1979","514"
22,42,"white","no","no","yes",1,"male","yes",14,"other",1150,"1980","514"
23,41,"white","no","no","yes",1,"male","yes",14,"other",1250,"1981","514"
24,36,"white","no","no","yes",1,"male","yes",14,"other",1551,"1982","514"
4,50,"blue","no","yes","yes",0,"female","no",12,"afam",245,"1976","515"
5,52,"blue","no","yes","yes",0,"female","no",12,"afam",245,"1977","515"
6,51,"blue","no","yes","yes",0,"female","no",12,"afam",285,"1978","515"
7,50,"blue","no","yes","yes",0,"female","no",12,"afam",338,"1979","515"
8,50,"blue","no","yes","yes",0,"female","no",12,"afam",365,"1980","515"
9,50,"blue","no","yes","yes",0,"female","no",12,"afam",425,"1981","515"
10,49,"blue","no","yes","yes",0,"female","no",12,"afam",465,"1982","515"
25,50,"blue","yes","no","yes",1,"male","no",14,"other",880,"1976","516"
26,47,"blue","yes","no","yes",1,"male","no",14,"other",998,"1977","516"
27,48,"blue","yes","no","yes",1,"male","no",14,"other",1080,"1978","516"
28,47,"blue","yes","no","yes",1,"male","no",14,"other",1198,"1979","516"
29,46,"blue","yes","no","yes",1,"male","yes",14,"other",955,"1980","516"
30,48,"blue","yes","no","yes",1,"male","yes",14,"other",1071,"1981","516"
31,49,"blue","yes","no","yes",1,"male","yes",14,"other",1076,"1982","516"
7,50,"blue","no","yes","no",1,"male","no",13,"other",270,"1976","517"
8,46,"blue","no","yes","no",1,"male","no",13,"other",270,"1977","517"
9,50,"blue","no","yes","no",1,"male","no",13,"other",313,"1978","517"
10,49,"blue","no","yes","no",1,"male","no",13,"other",390,"1979","517"
11,50,"blue","no","yes","no",1,"male","no",13,"other",455,"1980","517"
12,48,"blue","no","yes","no",1,"male","no",13,"other",500,"1981","517"
13,48,"blue","no","yes","no",1,"male","no",13,"other",570,"1982","517"
14,49,"white","yes","yes","no",1,"male","no",11,"other",377,"1976","518"
15,50,"white","yes","yes","no",1,"male","no",11,"other",392,"1977","518"
16,50,"white","yes","yes","no",1,"male","no",11,"other",452,"1978","518"
17,51,"blue","yes","yes","no",1,"male","no",11,"other",522,"1979","518"
18,51,"blue","no","yes","no",1,"male","no",11,"other",580,"1980","518"
19,51,"blue","no","yes","no",1,"male","no",11,"other",605,"1981","518"
20,51,"blue","no","yes","no",1,"male","no",11,"other",650,"1982","518"
3,49,"blue","no","no","yes",0,"male","yes",12,"afam",325,"1976","519"
4,50,"blue","no","no","yes",0,"male","yes",12,"afam",400,"1977","519"
5,52,"blue","no","no","yes",0,"male","yes",12,"afam",364,"1978","519"
6,51,"blue","no","no","yes",0,"male","yes",12,"afam",341,"1979","519"
7,49,"blue","no","no","yes",0,"male","yes",12,"afam",425,"1980","519"
8,51,"blue","no","no","yes",0,"male","yes",12,"afam",525,"1981","519"
9,49,"blue","no","no","yes",0,"male","yes",12,"afam",623,"1982","519"
26,46,"blue","yes","no","yes",1,"male","yes",12,"other",587,"1976","520"
27,49,"blue","yes","no","yes",1,"male","yes",12,"other",713,"1977","520"
28,50,"blue","yes","no","yes",1,"male","yes",12,"other",690,"1978","520"
29,50,"blue","no","no","yes",1,"male","yes",12,"other",767,"1979","520"
30,21,"blue","no","no","yes",1,"male","no",12,"other",506,"1980","520"
31,50,"blue","no","no","yes",1,"male","no",12,"other",587,"1981","520"
32,52,"blue","yes","no","yes",1,"male","yes",12,"other",986,"1982","520"
17,51,"white","no","no","no",0,"male","yes",16,"other",750,"1976","521"
18,52,"white","no","no","no",0,"male","no",16,"other",900,"1977","521"
19,50,"white","no","no","no",0,"male","no",16,"other",950,"1978","521"
20,49,"white","no","no","no",0,"male","no",16,"other",1075,"1979","521"
21,50,"white","no","no","no",0,"male","no",16,"other",1145,"1980","521"
22,50,"white","no","no","no",0,"male","no",16,"other",960,"1981","521"
23,50,"white","no","no","no",0,"male","no",16,"other",1325,"1982","521"
2,51,"blue","yes","no","no",1,"male","no",9,"other",320,"1976","522"
3,49,"blue","yes","no","no",1,"male","no",9,"other",340,"1977","522"
4,52,"blue","yes","no","no",1,"male","yes",9,"other",320,"1978","522"
5,49,"blue","yes","no","no",1,"male","yes",9,"other",734,"1979","522"
6,49,"blue","yes","no","no",1,"male","yes",9,"other",796,"1980","522"
7,35,"blue","yes","no","no",1,"male","yes",9,"other",1200,"1981","522"
8,44,"blue","yes","no","no",1,"male","yes",9,"other",951,"1982","522"
3,39,"blue","yes","yes","no",1,"male","yes",10,"other",484,"1976","523"
4,48,"blue","yes","yes","no",1,"male","yes",10,"other",525,"1977","523"
5,50,"blue","yes","yes","no",1,"male","yes",10,"other",598,"1978","523"
6,49,"blue","yes","yes","no",1,"male","yes",10,"other",627,"1979","523"
7,50,"blue","yes","yes","no",1,"male","yes",10,"other",675,"1980","523"
8,49,"blue","yes","yes","no",1,"male","yes",10,"other",784,"1981","523"
9,47,"blue","yes","yes","no",1,"male","yes",10,"other",857,"1982","523"
5,45,"white","no","yes","no",1,"male","no",16,"other",500,"1976","524"
6,45,"white","no","yes","no",1,"male","no",16,"other",600,"1977","524"
7,49,"white","no","yes","no",1,"male","no",16,"other",600,"1978","524"
8,49,"white","no","yes","no",1,"male","no",16,"other",710,"1979","524"
9,49,"white","no","yes","no",1,"male","no",16,"other",813,"1980","524"
10,51,"white","no","yes","no",1,"male","no",16,"other",680,"1981","524"
11,50,"white","no","yes","no",1,"male","no",16,"other",704,"1982","524"
11,49,"white","no","yes","yes",1,"male","yes",12,"afam",516,"1976","525"
12,49,"white","no","yes","yes",1,"male","yes",12,"afam",562,"1977","525"
13,49,"white","no","yes","yes",0,"male","yes",12,"afam",607,"1978","525"
14,49,"white","no","yes","yes",0,"male","yes",12,"afam",653,"1979","525"
15,43,"white","no","yes","yes",0,"male","yes",12,"afam",706,"1980","525"
16,46,"white","no","yes","yes",0,"male","yes",12,"afam",795,"1981","525"
17,44,"white","no","yes","yes",0,"male","yes",12,"afam",920,"1982","525"
1,35,"blue","yes","no","yes",0,"male","no",14,"other",300,"1976","526"
2,49,"blue","yes","no","yes",0,"male","no",14,"other",375,"1977","526"
3,47,"blue","yes","no","yes",0,"male","no",14,"other",450,"1978","526"
4,48,"white","yes","no","yes",0,"male","no",14,"other",420,"1979","526"
5,52,"white","yes","no","yes",0,"male","no",14,"other",578,"1980","526"
6,49,"white","yes","no","yes",0,"male","no",14,"other",668,"1981","526"
7,49,"white","yes","no","yes",0,"male","no",14,"other",719,"1982","526"
5,50,"white","no","no","yes",1,"male","no",16,"afam",510,"1976","527"
6,50,"white","no","no","yes",1,"male","no",16,"afam",600,"1977","527"
7,50,"white","no","no","yes",1,"male","no",16,"afam",670,"1978","527"
8,50,"white","no","no","yes",1,"male","no",16,"afam",775,"1979","527"
9,49,"white","no","no","yes",1,"male","no",16,"afam",850,"1980","527"
10,49,"white","no","no","yes",1,"male","no",16,"afam",1250,"1981","527"
11,50,"white","no","no","yes",1,"male","no",16,"afam",1400,"1982","527"
4,40,"white","no","yes","no",1,"male","no",17,"other",445,"1976","528"
5,32,"white","no","yes","no",1,"male","no",17,"other",528,"1977","528"
6,37,"white","no","yes","no",1,"male","no",17,"other",567,"1978","528"
7,35,"white","no","yes","no",1,"male","no",17,"other",657,"1979","528"
8,37,"white","no","yes","no",1,"male","no",17,"other",719,"1980","528"
9,35,"white","no","yes","no",1,"male","no",17,"other",750,"1981","528"
10,37,"white","no","yes","no",1,"male","no",17,"other",950,"1982","528"
33,44,"white","no","no","yes",1,"male","no",12,"other",998,"1976","529"
34,47,"white","no","no","yes",1,"male","no",12,"other",998,"1977","529"
35,47,"white","no","no","yes",1,"male","no",12,"other",1165,"1978","529"
36,47,"white","no","no","yes",1,"male","yes",12,"other",1207,"1979","529"
37,45,"white","no","no","yes",1,"male","yes",12,"other",1026,"1980","529"
38,47,"white","no","no","yes",1,"male","no",12,"other",1750,"1981","529"
39,50,"white","no","no","yes",1,"male","no",12,"other",1600,"1982","529"
8,50,"white","yes","no","yes",1,"male","no",17,"other",998,"1976","530"
9,48,"white","yes","no","yes",1,"male","no",17,"other",998,"1977","530"
10,47,"white","yes","no","yes",1,"male","no",17,"other",1248,"1978","530"
11,44,"white","yes","no","yes",1,"male","no",17,"other",1300,"1979","530"
12,46,"white","yes","no","yes",1,"male","no",17,"other",1437,"1980","530"
