ahe,female,age,yrseduc,location
14.42307663,1,56,12,south
9.134614944,1,47,16,south
12.98076916,1,42,12,south
15.38461494,1,27,13,south
4.807692528,1,30,12,south
13.75,0,35,10,south
10,1,32,12,south
17.94871712,0,53,16,south
12.88461494,0,40,12,south
12.5,1,38,11,south
7.211538315,1,52,12,south
19.93007088,0,42,16,south
45.67307663,0,28,16,south
22.11538506,0,33,12,south
6.730769157,1,38,13,south
10.09615421,0,32,12,south
7.5,0,46,12,south
11.05769253,1,40,12,south
15.38461494,0,30,16,south
16.15384674,1,49,18,south
5.048077106,0,39,12,south
5.769230843,1,38,12,south
7.5,0,39,9,south
24.03846169,0,50,18,south
12.5,1,48,13,south
13.75,0,22,13,south
43.26922989,0,43,16,south
16.82692337,1,48,18,south
12.20414162,0,37,12,south
12.74038506,1,36,9,south
15.38461494,0,40,16,south
17.30769157,0,35,12,south
38.46154022,0,34,19,south
19.23077011,0,60,18,south
24.03846169,1,55,12,south
8.012820244,1,46,14,south
22.11538506,0,55,13,south
23.50427437,0,49,16,south
21.63461494,0,52,16,south
11.21794891,0,63,10,south
25,0,32,14,south
12.01923084,0,34,12,south
8.894230843,1,29,13,south
11.05769253,1,53,16,south
17.30769157,0,52,13,south
5.197504997,1,39,13,south
7.692307472,0,42,12,south
36.07692337,0,42,12,south
10.09615421,1,32,13,south
19.23077011,0,31,12,south
6.730769157,1,54,12,south
15.86538506,1,35,18,south
18.26922989,0,39,14,south
14.63210678,1,51,9,south
10.09615421,1,36,12,south
9.134614944,0,40,12,south
6.202884674,0,54,12,south
10.57692337,1,35,13,south
12.5,1,28,14,south
27.40384674,0,34,12,south
13.84615421,0,29,14,south
7.788461685,1,64,12,south
7.692307472,0,62,12,south
12.5,1,46,13,south
18.75,0,49,12,south
13.46153831,1,46,12,south
9.615385056,1,24,14,south
25.48077011,1,54,10,south
12.5,0,25,12,south
17.78846169,1,34,13,south
19.80769157,1,45,16,south
28.07692337,0,38,16,south
6.993007183,1,46,12,south
19.23077011,1,43,12,south
14.61538506,0,39,12,south
25.64102554,0,40,18,south
10.66666698,0,28,12,south
19.23077011,1,26,12,south
10.48951054,1,51,12,south
8.653845787,0,40,12,south
6.25,1,22,12,south
21.15384674,1,37,18,south
20.0854702,0,39,16,south
24.72527504,1,37,12,south
24.03846169,0,46,16,south
24.03846169,1,42,16,south
12.82051277,0,39,13,south
10.57692337,1,33,13,south
12.98076916,0,43,12,west
22,0,40,12,west
14.42307663,0,44,13,west
32.05128098,0,46,16,west
13.46153831,1,49,12,west
16.82692337,0,40,18,west
26.44230843,1,37,16,west
24.03846169,0,61,12,west
39.52991486,1,37,14,west
22.03525734,0,49,14,west
12.65182209,1,41,12,west
38.46154022,0,49,16,west
22.30769157,0,48,16,west
12.01923084,1,33,16,west
15.38461494,0,41,12,west
9.615385056,0,32,12,west
43.26922989,1,43,16,west
42.73504257,0,44,16,west
24.03846169,1,38,18,west
22.43589783,0,59,18,west
19.23077011,1,57,18,west
10.42967701,1,33,12,northeast
11.64743614,0,30,14,west
38.46154022,0,38,16,west
44.23077011,0,43,14,west
19.23077011,0,39,13,west
16.02564049,1,35,18,west
18.26922989,0,40,13,west
4.807692528,1,37,10,west
5.394230843,0,55,14,west
6.009615421,0,36,10,west
9.615385056,1,38,12,west
9.615385056,0,42,12,west
12.01923084,0,28,12,west
12.01923084,1,49,8,west
48.07692337,1,46,14,west
38.46154022,1,40,14,west
13.36538506,0,51,13,west
16.5064106,1,33,16,west
14.42307663,1,24,12,west
26.92307663,0,39,12,west
15.38461494,1,32,12,west
21.63461494,0,34,16,west
10.57692337,0,29,13,south
10.2564106,0,25,12,west
19.23077011,0,40,18,west
28.63247871,1,34,18,west
14.42307663,1,47,14,west
11.05769253,0,54,14,west
28.84615326,1,57,16,west
20.5128212,1,38,13,west
17.09401703,0,37,12,west
24.17582512,1,36,12,west
23.07692337,0,50,18,west
26.92307663,0,40,12,west
13.88888931,0,39,12,west
16.02564049,0,35,12,west
30.76922989,0,55,12,west
21.97802162,0,33,16,west
38.46154022,0,54,16,west
40.59828949,0,46,12,west
21.15384674,1,26,14,west
31.25,0,56,16,west
21.76870728,0,40,14,west
10.09615421,1,42,12,west
29.9145298,1,33,14,south
9.109312057,1,27,12,south
18.26922989,1,46,14,west
45.09615326,0,30,12,west
38.46154022,0,54,13,west
24.03846169,1,53,13,west
28.84615326,0,43,12,west
11.1336031,1,42,12,west
19.23077011,0,44,10,west
20.2429142,0,40,11,west
12.63736248,0,34,13,west
10.1214571,1,28,9,west
14.17004013,0,48,12,west
23.55769157,1,47,16,west
18.46153831,0,61,13,west
12.01923084,1,60,13,west
36.34500122,0,34,13,west
17.71561813,0,43,13,midwest
19.42427826,0,26,12,west
4.807692528,0,56,20,west
4.807692528,1,48,16,west
20.97902107,0,52,16,west
33.65384674,0,39,13,west
16.82692337,1,47,13,west
12.82051277,0,47,16,west
7.307692528,0,48,16,west
9.134614944,1,40,13,west
12.98076916,0,37,12,west
24.03846169,0,50,14,west
15.86538506,0,28,13,west
32.54438019,0,42,13,west
34.61538315,0,32,16,midwest
28,0,30,16,west
18.61538506,1,33,19,west
35.57692337,0,34,18,west
16.82692337,0,43,11,west
21.36752129,0,40,14,west
14.42307663,1,38,12,west
16.77101898,1,56,13,west
8.461538315,1,28,12,west
12.48461533,1,27,13,west
24.03846169,0,37,13,west
23.07692337,1,33,14,west
35.47008514,0,35,18,west
9.615385056,1,31,16,south
38.46154022,0,28,18,west
14.42307663,0,27,16,west
22.3783226,0,44,13,west
14.90384579,1,36,16,west
16.15384674,1,29,13,west
15,0,30,12,west
20.43269157,0,34,16,west
24.03846169,0,43,18,west
16.02564049,0,27,16,west
11.53846169,1,24,12,west
23.07692337,0,47,14,west
22.59615326,0,32,12,west
21.63461494,1,42,13,west
25,0,45,14,west
7.692307472,0,40,13,west
30,1,37,14,west
14.42307663,0,28,12,west
14.42307663,0,23,8,west
8,0,52,6,west
8,1,21,12,west
40.86538315,0,51,13,west
21.63461494,1,55,14,west
27.97202873,0,50,19,west
15.38461494,0,48,12,west
10.09615421,1,42,11,west
19.23077011,0,46,12,west
11.41442299,1,55,13,west
23.07692337,1,37,18,west
7.692307472,0,47,8,west
14.42307663,0,50,6,west
27.33499908,0,47,13,west
5.769230843,1,29,8,west
31.25,0,36,13,west
57.95769119,0,43,16,west
22.43589783,0,54,16,west
21.44230843,1,54,18,west
9.8039217,0,33,13,west
9.134614944,1,40,13,west
9.340659142,0,21,11,west
9.615385056,1,35,12,west
15.38461494,0,39,12,west
19.71153831,0,38,13,west
10.57692337,1,62,12,west
21.15384674,0,42,16,west
25.64102554,1,44,18,west
17.77777863,0,63,14,west
14.42307663,1,62,13,west
11.53846169,0,30,13,west
24.03846169,0,49,18,west
54.9450531,0,29,12,west
20.5128212,1,56,18,west
6.122448921,0,35,16,west
15.55944061,0,29,14,west
12.82051277,0,25,13,west
14.42307663,0,25,12,west
5.769230843,0,21,13,west
9.583333015,0,26,13,west
57.69230652,0,34,16,south
7.932692528,1,28,12,south
9.134614944,1,44,11,south
5,1,54,19,south
9.615385056,1,42,12,south
9.230769157,0,45,9,south
7.153431416,1,24,16,south
9.134614944,0,37,12,south
15.38461494,1,36,12,south
10.13986015,0,49,10,south
12.01923084,1,42,12,south
26.92307663,0,40,16,south
14.42307663,1,39,12,south
9.615385056,0,40,9,south
11.05769253,1,50,13,south
8.653845787,1,41,16,south
23.29881668,0,42,16,south
12.01923084,1,38,13,south
25.64102554,0,39,18,south
8.269230843,1,43,13,south
10.2564106,0,22,12,south
6.25,1,37,12,south
9.615385056,0,37,12,south
10.57692337,1,30,13,south
16.82692337,1,41,12,south
14.90384579,0,55,12,south
13.46153831,0,27,12,south
19.95192337,1,28,14,south
12.01923084,0,34,14,south
7.692307472,1,52,12,south
29.61538506,0,32,18,south
35.76922989,1,39,16,south
10.57692337,1,25,16,south
10.57692337,0,27,12,south
13.57067299,0,33,13,south
35.09615326,0,42,16,west
26.44230843,0,62,13,south
21.97115326,0,26,16,south
14.90384579,1,26,16,south
16.42156792,0,26,16,south
8.653845787,1,47,12,south
14.42307663,1,31,12,south
12.01923084,0,44,12,south
10.57692337,1,47,14,south
14.42307663,0,42,13,south
7.211538315,1,38,13,south
9,1,40,12,south
14.42307663,0,43,13,south
9.615385056,0,40,13,west
9.946949959,0,59,12,south
20.19230843,1,48,18,south
16.82692337,0,43,12,south
11.21794891,0,36,13,south
13.46153831,1,33,14,south
8,1,40,12,south
5.288461685,0,25,12,south
9.615385056,1,42,11,south
8.75,1,24,13,south
12.01923084,1,37,12,south
12.01923084,0,39,12,south
25.96153831,0,49,12,south
28.84615326,1,44,14,south
7.085020065,1,23,11,south
9.134614944,1,32,14,south
30.76922989,0,35,14,west
24.03846169,1,48,12,south
8.125,1,44,13,south
11.05769253,1,41,12,south
13.46153831,0,43,10,south
20.43269157,0,39,13,south
19.6581192,0,37,14,south
34.61538315,0,38,16,south
15.06410217,0,39,12,south
7.692307472,1,44,12,south
20,0,36,12,south
7.692307472,0,49,12,south
24.03846169,0,33,16,south
20.19230843,0,37,14,south
6.944444656,1,35,13,south
19.23077011,0,35,13,south
24.03846169,0,49,16,south
7.211538315,1,46,16,south
21.15384674,1,43,16,west
12.25961494,1,29,18,west
21.875,0,31,16,west
14.42307663,0,24,12,west
52.88461685,0,41,18,west
40.86538315,0,32,16,west
7.5,1,48,18,west
13.51351357,1,63,14,west
45.67307663,0,35,18,west
40,0,38,18,west
26.44230843,0,48,14,west
20.19230843,0,47,10,west
28.84615326,0,52,16,west
21.4285717,0,51,12,west
28.84615326,1,41,16,west
24.03846169,0,36,14,west
12.30769253,1,51,12,west
39.2156868,0,53,16,west
31.25,0,50,13,west
17.30769157,0,36,12,west
25,1,39,16,west
20,0,43,11,west
7.692307472,0,26,12,west
15.38461494,0,46,12,west
23.10577011,1,47,13,west
14.42307663,1,51,12,west
19.23077011,1,42,14,west
18.50384521,0,39,11,west
17.78846169,1,37,12,west
23.50427437,0,30,16,west
12.01923084,0,34,12,west
17.78846169,1,42,14,west
30.28846169,0,40,20,west
12.98076916,0,47,6,west
11.53846169,0,50,12,west
10,1,50,8,west
24.03846169,0,25,12,west
15.38461494,0,40,13,west
12.01923084,1,37,12,west
15.86538506,1,44,14,west
13.48461533,1,59,14,south
38.46154022,1,47,16,west
2.747252703,0,57,16,west
2.259615421,1,25,12,west
17.30769157,1,35,14,west
20.76922989,0,35,16,west
20.19230843,1,38,16,west
31.73077011,0,50,13,west
21.63461494,1,46,13,west
22.22222137,0,33,12,west
24.51922989,1,33,12,west
18.84615326,1,33,16,west
24.03846169,1,40,16,west
32.51748276,0,38,12,west
48.07692337,0,42,16,west
44.71154022,0,37,14,west
16.02564049,1,35,14,west
29.72027969,0,42,13,west
7.692307472,0,42,12,west
10.38461494,1,41,12,west
5.192307472,1,45,12,west
14.10256386,1,36,12,west
19.23077011,0,47,12,west
19.23077011,1,43,16,west
20.625,0,53,12,west
4.038461685,1,53,12,west
44.07051468,0,29,16,west
23.07692337,0,50,12,west
26.44230843,1,40,16,west
17.30769157,0,37,16,west
23.46609306,1,38,16,west
37.61538315,0,43,12,west
9.615385056,0,33,12,west
28.84615326,1,53,18,west
16.82692337,1,50,13,west
11.53846169,1,41,16,west
19.23077011,1,37,14,west
19.71153831,0,44,16,west
37.01922989,0,42,12,west
8.653845787,0,34,14,west
26.60256386,1,48,14,west
51.28205109,0,45,16,west
11.53846169,1,46,13,west
14.9572649,0,29,16,west
23.07692337,1,57,16,west
28.84615326,0,25,16,west
25,0,50,16,west
17.78846169,1,48,16,west
17.30769157,1,47,13,west
31.92307663,0,50,13,west
61.1552887,0,45,18,west
12.5,1,42,12,west
15,1,38,16,west
55.28845978,0,56,16,west
21.13461494,1,49,16,west
17.78846169,1,58,14,west
11.53846169,0,41,14,west
24.03846169,1,42,13,west
10,1,21,13,west
14.42307663,0,23,13,west
16.82692337,0,35,13,west
20.19230843,1,38,19,west
38.46154022,1,52,16,west
8.17307663,1,31,13,west
14.23076916,1,41,13,west
19.1673069,0,36,13,west
17.30769157,1,55,12,west
15.38461494,1,31,13,west
27.88461494,0,59,14,west
16.82692337,0,27,18,northeast
32.05128098,1,54,18,west
16.82692337,1,64,14,west
9.615385056,0,41,13,west
20,1,46,16,west
10.19230747,0,57,14,west
10.76923084,1,56,12,west
12.98076916,1,44,16,west
17.30769157,1,46,16,west
18.26922989,1,30,16,west
12.01923084,0,25,13,west
6.730769157,1,28,13,west
14.42307663,1,34,14,west
24.03846169,0,35,12,west
29.7435894,0,49,13,west
6.410256386,1,52,16,west
34.18803406,1,46,18,west
20,0,25,14,west
38.46154022,1,61,16,west
8.390000343,1,53,16,west
10.98901081,1,51,12,west
12.01923084,0,26,14,west
26.92307663,0,57,18,west
48.07692337,0,43,14,northeast
66.23931885,0,35,16,west
24.03846169,0,34,16,west
20,1,44,16,west
8,0,44,9,west
11.53846169,0,26,13,west
15.38461494,0,45,6,west
12.01923084,0,26,13,west
40.6593399,1,38,14,west
17,1,41,12,west
10.57692337,0,39,6,west
7.211538315,0,24,13,west
11.53846169,0,38,13,west
10,1,33,12,west
15.38461494,0,44,13,west
16.82692337,1,51,12,west
24.03846169,0,37,16,west
14.42307663,0,38,16,west
14.42307663,0,43,12,west
28.36538506,1,58,12,west
32.69230652,0,27,12,west
8,1,62,8,west
25,1,53,13,west
29.58579826,0,40,16,west
43.26922989,0,48,16,west
19.23077011,1,45,12,west
16.82692337,0,47,12,west
19.23077011,1,60,12,west
9.615385056,0,23,14,west
19.23077011,1,55,16,west
43.07692337,0,54,18,west
17.78846169,0,32,12,west
14.42307663,0,34,12,west
16.34615326,1,34,12,west
4.807692528,1,45,12,west
8.17307663,0,30,12,west
13.46153831,1,48,12,west
8.75,0,45,9,west
11.1336031,1,64,12,west
7.5,1,26,12,west
10.0010004,0,33,14,west
7.500999928,1,32,12,west
14.42307663,0,25,12,west
9.615385056,1,25,12,west
12.5,0,37,13,west
11.27450943,0,33,13,west
13.46153831,1,51,13,west
12.01923084,0,54,12,west
17.5,0,53,12,west
15.86538506,1,27,13,west
4.783216953,0,27,12,west
15.38461494,0,55,12,west
18.26922989,0,49,13,west
12.11538506,1,59,13,west
22.5,1,53,13,west
16.34615326,1,55,14,west
12.25490189,0,64,19,west
60.09615326,1,59,16,west
42.30769348,0,33,16,west
16.02564049,0,42,16,west
33.65384674,1,49,16,west
11.53846169,1,41,14,west
6.044871807,0,52,13,west
18.26922989,0,30,6,west
19.23077011,0,23,6,west
32.21154022,0,34,16,midwest
32.24489975,0,55,18,west
29.80769157,1,49,18,west
36.15384674,0,41,18,west
19.23077011,0,38,16,west
4.807692528,1,39,16,west
50,0,54,18,west
12.98076916,0,56,13,west
17.78846169,0,30,13,west
38.46154022,1,25,12,west
23.07692337,0,36,12,west
19.66813278,0,41,12,west
26.92307663,1,39,12,west
36.05769348,1,48,18,west
24.03846169,1,35,13,west
15.86538506,0,33,13,west
9.574999809,1,59,12,west
12,0,59,18,west
26.44230843,1,32,16,west
16.82692337,0,47,16,west
6.730769157,0,55,12,west
16.02564049,0,36,13,west
48.05906677,0,40,18,west
8,0,40,13,west
6.04395628,0,30,8,west
16.13846207,0,43,13,west
18.26922989,0,54,6,west
13.75,0,29,6,west
12.5,0,24,8,west
15.86538506,0,47,12,west
2.884615421,1,39,9,west
20.2564106,0,40,16,west
24.03846169,1,38,16,west
24.03846169,0,46,12,west
16.66666603,0,36,16,midwest
33.65384674,0,55,13,west
11.05769253,1,33,13,west
48.07692337,0,40,16,west
10.1960783,0,23,12,midwest
14.23076916,0,21,12,midwest
27.2435894,0,45,13,west
34.61538315,1,48,16,west
15.86538506,0,28,12,west
11.62115383,0,49,13,west
24.03846169,0,46,12,west
19.23077011,0,40,9,west
13.46153831,1,33,12,west
10,0,37,14,west
18.75,1,50,14,west
2.163461447,1,28,12,west
10.57692337,0,35,8,west
8.375,0,27,8,west
5.555555344,1,43,13,west
26.44230843,0,51,16,west
9.375,1,41,6,west
7.692307472,0,21,8,west
35.25640869,0,46,16,west
26.92307663,0,62,12,west
43.26922989,1,30,16,west
17.69230843,1,49,18,west
35.25640869,0,49,20,west
36.05769348,1,48,16,west
16.82692337,1,55,18,west
9.890110016,1,51,12,west
23.07692337,0,53,13,west
52.88461685,0,46,16,west
30.28846169,0,29,18,west
18.75,0,39,16,west
6.192307472,0,23,12,west
14.42307663,1,46,13,west
29.80769157,1,49,16,west
7.846153736,1,55,13,west
25,0,31,13,west
10.98901081,0,44,13,west
4.230769157,1,42,13,west
15.86538506,0,58,13,west
18.18181801,0,52,20,west
26.44230843,1,34,13,west
25.24038506,1,47,14,west
29.80769157,1,47,16,west
42.73504257,0,45,18,west
28.84615326,0,32,16,west
21.63461494,0,37,13,west
16.82692337,1,30,16,west
19.23077011,0,36,18,west
46.15384674,0,30,16,west
40.80675507,1,26,16,west
12.82051277,1,33,14,west
17.40384674,0,47,13,west
12.5,1,61,14,west
8.012820244,0,55,13,west
17.78846169,0,47,12,west
13.84615421,1,41,14,west
20.19230843,0,29,16,west
19.23077011,1,38,14,west
19.23077011,0,31,16,west
6.592788696,1,27,14,south
13.88644695,0,26,12,south
11.05769253,0,25,9,south
33.65384674,1,33,14,west
28.84615326,0,38,12,west
48.07692337,0,30,16,west
8.520709991,1,51,16,west
6.730769157,0,35,13,west
24.67948723,0,37,13,west
9.615385056,1,41,16,west
16.92307663,1,45,12,west
14.23372746,0,21,12,west
15.86538506,1,51,13,west
15.38461494,1,58,13,west
25,0,52,16,west
10.33653831,1,59,13,west
32.96703339,1,49,16,west
33.54700851,0,55,18,west
22.11538506,1,47,13,west
24.4755249,0,53,16,west
16.82692337,1,62,16,west
16.82692337,0,63,16,west
8.653845787,0,26,13,west
16.82692337,1,41,14,west
5.528846264,0,37,12,west
8.653845787,0,30,11,west
8,0,27,9,west
9.375,0,25,12,west
6.25,1,29,12,west
12.01923084,1,35,12,west
12.42603588,0,43,9,west
4.400480747,0,48,6,west
14.42307663,0,45,12,west
8.653845787,1,46,13,west
12.82051277,0,37,6,west
34.01360703,0,48,13,west
52.88461685,0,28,16,west
20,1,39,16,west
60.09615326,1,42,18,west
25,0,29,16,west
16.82692337,1,33,16,west
48.07692337,1,28,16,west
8.653845787,1,36,14,west
12.60000038,0,45,16,west
8.307692528,1,45,6,west
5.288461685,0,45,18,west
8.75,0,40,13,west
38.46154022,0,50,16,west
50.48077011,0,42,14,west
10.39500999,1,28,12,west
14.04711533,0,27,12,west
6.714285851,1,25,12,west
31.25,0,49,13,west
24.72527504,1,44,12,west
35.09615326,0,38,13,west
21.63461494,0,27,18,south
26,0,37,12,west
19.23077011,0,36,13,west
15,0,36,13,west
21.27659607,1,42,12,west
17.58241844,1,39,13,west
25,0,45,13,west
25.64102554,0,47,16,west
19.23077011,1,39,12,west
7.988165855,1,32,14,west
3.846153736,0,34,14,west
30,0,48,18,west
28.11965752,1,50,16,west
15.1043272,0,51,16,west
25.38461494,0,38,20,midwest
19.71153831,1,30,16,midwest
36.05769348,0,36,14,midwest
16.02564049,0,34,12,midwest
4.807692528,1,36,12,midwest
11.29807663,1,55,12,west
11.29807663,0,55,12,west
20.67307663,0,30,14,west
12.5,1,30,12,west
15.625,0,38,13,west
28.6713295,0,42,13,west
25.64102554,1,31,12,west
41.82692337,0,32,12,west
18.88111877,0,41,13,west
29.03846169,1,40,14,west
9.615385056,0,29,16,west
8.653845787,1,58,13,west
22.59615326,0,49,10,west
6.632653236,0,31,12,west
12.98076916,1,23,12,west
30.76922989,0,34,13,west
26.92307663,1,44,18,west
26.44230843,0,37,12,west
4.437870026,1,32,12,west
10.85336494,1,48,13,west
8.547595978,1,24,13,west
23.07692337,0,32,13,west
16.48351669,1,51,16,west
30.76922989,0,49,13,west
21.15384674,1,48,18,west
26.49572563,0,53,18,west
12.14521217,0,48,13,west
20.38461494,1,55,16,west
48.07692337,1,60,16,west
38.46154022,0,61,20,west
13.94230747,0,57,14,west
14.75961494,0,36,13,west
12.01923084,1,46,12,west
10.2564106,0,41,13,west
16.99463272,1,33,18,west
19.23077011,0,44,13,west
12.98076916,0,31,14,midwest
13.84615421,1,31,18,west
25.48077011,0,36,12,west
19.23077011,1,43,18,west
